period,trade_value_usd,origin,destin,period_date
201401,12078,Netherlands,France,2014-01-01
201401,499,United Arab Emirates,France,2014-01-01
201401,7573,United Kingdom,France,2014-01-01
201401,1754,United States of America,France,2014-01-01
201409,49,Denmark,Lithuania,2014-09-01
201409,4348,France,Lithuania,2014-09-01
201409,4858,Germany,Lithuania,2014-09-01
201409,1630,Latvia,Lithuania,2014-09-01
201409,1670,Netherlands,Lithuania,2014-09-01
201409,165,United Kingdom,Lithuania,2014-09-01
201401,1944597,Canada,Germany,2014-01-01
201401,19299,Denmark,Germany,2014-01-01
201401,1946,Netherlands,Germany,2014-01-01
201401,898,Switzerland,Germany,2014-01-01
201401,24770,United Kingdom,Germany,2014-01-01
201401,38435,United States of America,Germany,2014-01-01
201409,285,Canada,TFYR of Macedonia,2014-09-01
201409,50836,Belgium,United Kingdom,2014-09-01
201409,1279535,Canada,United Kingdom,2014-09-01
201409,1312,Sri Lanka,United Kingdom,2014-09-01
201409,19259,Denmark,United Kingdom,2014-09-01
201409,1698,France,United Kingdom,2014-09-01
201409,20964,Ireland,United Kingdom,2014-09-01
201409,5273,Netherlands,United Kingdom,2014-09-01
201409,473,Portugal,United Kingdom,2014-09-01
201409,178968,United States of America,United Kingdom,2014-09-01
201401,1052,Mexico,Guatemala,2014-01-01
201401,27391,United States of America,Guatemala,2014-01-01
201401,191898,Canada,Ireland,2014-01-01
201401,7573,France,Ireland,2014-01-01
201401,15475,United Kingdom,Ireland,2014-01-01
201401,34,United States of America,Ireland,2014-01-01
201401,2892,Austria,Italy,2014-01-01
201401,141166,Canada,Italy,2014-01-01
201401,15262,Denmark,Italy,2014-01-01
201401,122291,France,Italy,2014-01-01
201401,53436,Germany,Italy,2014-01-01
201401,61283,Netherlands,Italy,2014-01-01
201401,116,United Kingdom,Italy,2014-01-01
201401,83906,Germany,Netherlands,2014-01-01
201401,128056,Belgium,Netherlands,2014-01-01
201401,157019,Canada,Netherlands,2014-01-01
201401,15212,Austria,Poland,2014-01-01
201401,62005,Belgium,Poland,2014-01-01
201401,44180,Canada,Poland,2014-01-01
201401,24596,France,Poland,2014-01-01
201401,39412,Germany,Poland,2014-01-01
201401,2461,Netherlands,Poland,2014-01-01
201401,134,United Kingdom,Poland,2014-01-01
201409,406,United Kingdom,Bolivia,2014-09-01
201409,14,Belgium,Czech Rep.,2014-09-01
201409,1324,Canada,Czech Rep.,2014-09-01
201409,43845,Denmark,Czech Rep.,2014-09-01
201409,189,France,Czech Rep.,2014-09-01
201409,56542,Germany,Czech Rep.,2014-09-01
201409,20245,United Kingdom,Czech Rep.,2014-09-01
201401,25089,United States of America,India,2014-01-01
201401,67097,France,Spain,2014-01-01
201401,789,Germany,Spain,2014-01-01
201401,4015,Mexico,Spain,2014-01-01
201401,5145,Netherlands,Spain,2014-01-01
201401,776,Romania,Spain,2014-01-01
201401,327,India,Spain,2014-01-01
201401,259,United Kingdom,Spain,2014-01-01
201409,444,Austria,Luxembourg,2014-09-01
201409,666,Belgium,Luxembourg,2014-09-01
201409,268,Canada,Luxembourg,2014-09-01
201409,1822,France,Luxembourg,2014-09-01
201409,6551,Germany,Luxembourg,2014-09-01
201409,223,United Kingdom,Luxembourg,2014-09-01
201401,1001,Canada,Serbia,2014-01-01
201401,66,Rep. of Korea,Serbia,2014-01-01
201409,3431,Austria,Switzerland,2014-09-01
201409,287755,Canada,Switzerland,2014-09-01
201409,54747,Denmark,Switzerland,2014-09-01
201409,20181,France,Switzerland,2014-09-01
201409,39001,Germany,Switzerland,2014-09-01
201409,194,Italy,Switzerland,2014-09-01
201409,107,Japan,Switzerland,2014-09-01
201409,1149,Portugal,Switzerland,2014-09-01
201409,1330,United Kingdom,Switzerland,2014-09-01
201401,8864,Austria,Hungary,2014-01-01
201401,15542,Germany,Hungary,2014-01-01
201401,94,Slovakia,Hungary,2014-01-01
201401,4267,United States of America,Philippines,2014-01-01
201401,5197,United States of America,Thailand,2014-01-01
201409,1810,Canada,Serbia,2014-09-01
201401,96360,Canada,Norway,2014-01-01
201401,12417,Denmark,Norway,2014-01-01
201401,317,Germany,Norway,2014-01-01
201401,422,Spain,Norway,2014-01-01
201409,36464,United States of America,India,2014-09-01
201409,119,Netherlands,Greece,2014-09-01
201409,17,United Kingdom,Greece,2014-09-01
201409,463,Germany,Greece,2014-09-01
201401,861,Canada,Madagascar,2014-01-01
201401,47,France,Madagascar,2014-01-01
201409,272,Mexico,Guatemala,2014-09-01
201409,53193,United States of America,Guatemala,2014-09-01
201409,775646,Canada,Australia,2014-09-01
201409,35388,New Zealand,Australia,2014-09-01
201409,3802,United Kingdom,Australia,2014-09-01
201409,313265,United States of America,Australia,2014-09-01
201409,78309,Denmark,Austria,2014-09-01
201409,63370,Canada,Austria,2014-09-01
201401,409244,Canada,Denmark,2014-01-01
201401,16,France,Denmark,2014-01-01
201401,1604,Germany,Denmark,2014-01-01
201401,8,Italy,Denmark,2014-01-01
201401,2207,Netherlands,Denmark,2014-01-01
201401,36,Sweden,Denmark,2014-01-01
201401,27,Switzerland,Denmark,2014-01-01
201401,3356,United States of America,Denmark,2014-01-01
201401,706,Canada,Panama,2014-01-01
201401,929,Guatemala,Panama,2014-01-01
201401,5582,United States of America,Panama,2014-01-01
201401,629,United Kingdom,Greece,2014-01-01
201409,56468,Canada,Belgium,2014-09-01
201409,24925,Denmark,Belgium,2014-09-01
201409,9147,France,Belgium,2014-09-01
201409,40329,Netherlands,Belgium,2014-09-01
201409,13791,United States of America,Belgium,2014-09-01
201401,2270,Canada,New Caledonia,2014-01-01
201401,1130,France,New Caledonia,2014-01-01
201401,354,Turkey,New Caledonia,2014-01-01
201401,271,United States of America,Antigua and Barbuda,2014-01-01
201401,17339,Australia,Singapore,2014-01-01
201401,26911,Canada,Singapore,2014-01-01
201401,23641,China,Singapore,2014-01-01
201401,487,France,Singapore,2014-01-01
201401,65,Germany,Singapore,2014-01-01
201401,3725,United Kingdom,Singapore,2014-01-01
201401,35743,United States of America,Singapore,2014-01-01
201401,62,Austria,Slovenia,2014-01-01
201401,1124,Canada,Slovenia,2014-01-01
201401,8,Croatia,Slovenia,2014-01-01
201401,301,Czech Rep.,Slovenia,2014-01-01
201401,556,France,Slovenia,2014-01-01
201401,22612,Germany,Slovenia,2014-01-01
201401,31,Hungary,Slovenia,2014-01-01
201401,64,Italy,Slovenia,2014-01-01
201401,175,Mexico,Slovenia,2014-01-01
201401,36231,Canada,Finland,2014-01-01
201401,33814,France,Finland,2014-01-01
201401,2154,Sweden,Finland,2014-01-01
201401,37,United Kingdom,Finland,2014-01-01
201401,216,Czech Rep.,Qatar,2014-01-01
201401,1049,France,Qatar,2014-01-01
201401,2163,India,Qatar,2014-01-01
201401,124,United Kingdom,Qatar,2014-01-01
201401,67577,United States of America,Qatar,2014-01-01
201401,2571559,Canada,Japan,2014-01-01
201401,240,Czech Rep.,Lithuania,2014-01-01
201401,3931,France,Lithuania,2014-01-01
201401,450,Latvia,Lithuania,2014-01-01
201401,239,United Kingdom,Lithuania,2014-01-01
201401,196,United Kingdom,Bermuda,2014-01-01
201401,10592,United States of America,Bermuda,2014-01-01
201401,302158,United States of America,Canada,2014-01-01
201401,513,Canada,Canada,2014-01-01
201401,155,United Kingdom,Canada,2014-01-01
201401,4838,Canada,South Africa,2014-01-01
201401,42899,Netherlands,South Africa,2014-01-01
201401,13350,Egypt,South Africa,2014-01-01
201401,96234,United States of America,South Africa,2014-01-01
201401,410,South Africa,Mozambique,2014-01-01
201401,8322,United States of America,Indonesia,2014-01-01
201401,2877,Germany,Kazakhstan,2014-01-01
201401,564,Russian Federation,Kazakhstan,2014-01-01
201401,1685,United States of America,Kazakhstan,2014-01-01
201409,1058,Austria,Bulgaria,2014-09-01
201409,5277,Canada,Bulgaria,2014-09-01
201409,5831,France,Bulgaria,2014-09-01
201409,993,Netherlands,Bulgaria,2014-09-01
201401,395,Bulgaria,Romania,2014-01-01
201401,5106,Germany,Romania,2014-01-01
201401,1060,Hungary,Romania,2014-01-01
201401,413,United Kingdom,Romania,2014-01-01
201401,2008,Austria,Romania,2014-01-01
201401,38903,United States of America,Colombia,2014-01-01
201401,1567,United States of America,Samoa,2014-01-01
201401,106549,Canada,"China, Hong Kong SAR",2014-01-01
201401,3272,China,"China, Hong Kong SAR",2014-01-01
201401,9035,United States of America,"China, Hong Kong SAR",2014-01-01
201401,42,South Africa,Zambia,2014-01-01
201409,387980,Canada,France,2014-09-01
201409,23596,Denmark,France,2014-09-01
201409,37,Germany,France,2014-09-01
201409,2665,Italy,France,2014-09-01
201409,13254,Netherlands,France,2014-09-01
201409,5256,United Kingdom,France,2014-09-01
201409,1686,United States of America,France,2014-09-01
201409,165279,Canada,Ireland,2014-09-01
201409,5338,France,Ireland,2014-09-01
201409,446,Rep. of Korea,Ireland,2014-09-01
201409,4,Malaysia,Ireland,2014-09-01
201409,19,India,Ireland,2014-09-01
201409,15574,United Kingdom,Ireland,2014-09-01
201409,1547,United States of America,Ireland,2014-09-01
201409,53887,Denmark,Italy,2014-09-01
201409,17352,France,Italy,2014-09-01
201409,31914,Germany,Italy,2014-09-01
201409,10254,Netherlands,Italy,2014-09-01
201409,462,United Kingdom,Italy,2014-09-01
201409,6814,Austria,Italy,2014-09-01
201409,225246,Canada,Italy,2014-09-01
201401,2072,Canada,Malaysia,2014-01-01
201401,3674,France,Malaysia,2014-01-01
201401,5789,United States of America,Malaysia,2014-01-01
201401,1875,New Zealand,Malaysia,2014-01-01
201401,1432,United Kingdom,Cyprus,2014-01-01
201401,2983,United States of America,Belize,2014-01-01
201401,4714,United States of America,Peru,2014-01-01
201401,108462,Canada,Sweden,2014-01-01
201401,14482,Germany,Sweden,2014-01-01
201401,637,Canada,Portugal,2014-01-01
201401,489,Spain,Portugal,2014-01-01
201401,1185,United Kingdom,Portugal,2014-01-01
201401,4591,United States of America,Portugal,2014-01-01
201401,780,Belgium,Rwanda,2014-01-01
201401,964,Canada,Bosnia Herzegovina,2014-01-01
201401,272,Germany,Bosnia Herzegovina,2014-01-01
201401,3151,Canada,French Polynesia,2014-01-01
201401,163,France,French Polynesia,2014-01-01
201401,2790,United States of America,French Polynesia,2014-01-01
201401,1683,Canada,Iceland,2014-01-01
201401,274,France,Latvia,2014-01-01
201401,267,Germany,Latvia,2014-01-01
201401,17908,Lithuania,Latvia,2014-01-01
201401,1610,Netherlands,Latvia,2014-01-01
201409,722,United Kingdom,Malta,2014-09-01
201409,57990,Belgium,Netherlands,2014-09-01
201409,155973,Canada,Netherlands,2014-09-01
201409,1819,France,Netherlands,2014-09-01
201401,2205,Canada,Austria,2014-01-01
201401,333046,Canada,Mexico,2014-01-01
201401,355,China,Mexico,2014-01-01
201401,17335,United States of America,Mexico,2014-01-01
201507,3805,United States of America,Philippines,2015-07-01
201409,79976,Austria,Poland,2014-09-01
201409,57009,Canada,Poland,2014-09-01
201409,15024,France,Poland,2014-09-01
201409,20549,Germany,Poland,2014-09-01
201409,2003,Netherlands,Poland,2014-09-01
201409,180,United Kingdom,Poland,2014-09-01
201401,7819,United States of America,Chile,2014-01-01
201507,506,United States of America,Antigua and Barbuda,2015-07-01
201507,3722,United States of America,Chile,2015-07-01
201507,56,France,Portugal,2015-07-01
201507,382,Germany,Portugal,2015-07-01
201507,803,Spain,Portugal,2015-07-01
201507,1083,United Kingdom,Portugal,2015-07-01
201507,9283,United States of America,Portugal,2015-07-01
201507,30760,Austria,Germany,2015-07-01
201507,1196389,Canada,Germany,2015-07-01
201507,21,Mexico,Germany,2015-07-01
201507,21826,Netherlands,Germany,2015-07-01
201507,55,India,Germany,2015-07-01
201507,51079,United States of America,Germany,2015-07-01
201507,1530,United States of America,Norway,2015-07-01
201507,2783,Canada,Montenegro,2015-07-01
201507,75,Germany,Montenegro,2015-07-01
201507,99831,Canada,Norway,2015-07-01
201507,375,Sweden,Norway,2015-07-01
201409,14552,Denmark,Spain,2014-09-01
201409,92603,France,Spain,2014-09-01
201409,2490,United Kingdom,Spain,2014-09-01
201409,903,Germany,Spain,2014-09-01
201409,6696,Netherlands,Spain,2014-09-01
201507,423698,United States of America,Australia,2015-07-01
201507,1057209,Canada,Australia,2015-07-01
201507,1426,Sri Lanka,Australia,2015-07-01
201507,100735,New Zealand,Australia,2015-07-01
201409,267,Germany,Rep. of Moldova,2014-09-01
201409,64,Italy,Rep. of Moldova,2014-09-01
201507,140,Canada,Armenia,2015-07-01
201507,476,Germany,Armenia,2015-07-01
201507,728,Mexico,Bolivia,2015-07-01
201507,586356,United States of America,Canada,2015-07-01
201507,13497,Canada,Canada,2015-07-01
201507,99,Indonesia,Canada,2015-07-01
201507,41,United Kingdom,Canada,2015-07-01
201507,114013,Canada,Czech Rep.,2015-07-01
201507,1925,Hungary,Czech Rep.,2015-07-01
201507,44,Slovakia,Czech Rep.,2015-07-01
201507,7364,Germany,Czech Rep.,2015-07-01
201409,33426,Austria,Germany,2014-09-01
201409,1847578,Canada,Germany,2014-09-01
201409,1097,China,Germany,2014-09-01
201409,6683,France,Germany,2014-09-01
201507,252,Costa Rica,El Salvador,2015-07-01
201507,9894,Guatemala,El Salvador,2015-07-01
201507,1013,United States of America,El Salvador,2015-07-01
201507,3268,Canada,Estonia,2015-07-01
201507,3285,Finland,Estonia,2015-07-01
201507,372,Germany,Estonia,2015-07-01
201507,1017,Latvia,Estonia,2015-07-01
201409,234,United Kingdom,Qatar,2014-09-01
201409,10172,United States of America,Qatar,2014-09-01
201507,1779,United States of America,"China, Hong Kong SAR",2015-07-01
201507,20958,Canada,"China, Hong Kong SAR",2015-07-01
201507,1986,Japan,"China, Hong Kong SAR",2015-07-01
201409,900,United Kingdom,Bermuda,2014-09-01
201409,11653,United States of America,Bermuda,2014-09-01
201409,177,Canada,Canada,2014-09-01
201409,83,China,Canada,2014-09-01
201409,126,United Kingdom,Canada,2014-09-01
201409,696808,United States of America,Canada,2014-09-01
201409,14440,Canada,Finland,2014-09-01
201409,15630,France,Finland,2014-09-01
201507,94709,Canada,Ireland,2015-07-01
201507,2948,France,Ireland,2015-07-01
201507,1017,Rep. of Korea,Ireland,2015-07-01
201507,12345,United Kingdom,Ireland,2015-07-01
201507,137,United States of America,Ireland,2015-07-01
201409,389,Canada,Panama,2014-09-01
201409,1133,Guatemala,Panama,2014-09-01
201409,10700,United States of America,Panama,2014-09-01
201409,10120,Australia,Singapore,2014-09-01
201409,20311,Canada,Singapore,2014-09-01
201409,18319,China,Singapore,2014-09-01
201409,32,France,Singapore,2014-09-01
201409,633,Japan,Singapore,2014-09-01
201409,1429,Malaysia,Singapore,2014-09-01
201409,1591,Sweden,Singapore,2014-09-01
201409,10016,United Kingdom,Singapore,2014-09-01
201409,62627,United States of America,Singapore,2014-09-01
201507,4490,Australia,New Zealand,2015-07-01
201507,59543,Canada,New Zealand,2015-07-01
201507,371,South Africa,New Zealand,2015-07-01
201507,5843,United States of America,New Zealand,2015-07-01
201409,1369,France,Mauritius,2014-09-01
201507,2850,China,Paraguay,2015-07-01
201409,1828,Canada,New Caledonia,2014-09-01
201409,1837,France,New Caledonia,2014-09-01
201507,2315,Mexico,South Africa,2015-07-01
201507,2751,Egypt,South Africa,2015-07-01
201409,32588,United States of America,Philippines,2014-09-01
201409,27279,Australia,Fiji,2014-09-01
201409,721,New Zealand,Fiji,2014-09-01
201409,4302,United States of America,Indonesia,2014-09-01
201409,1979,Germany,Kazakhstan,2014-09-01
201409,255,Russian Federation,Kazakhstan,2014-09-01
201409,408,United Kingdom,Kazakhstan,2014-09-01
201409,23,United Kingdom,Colombia,2014-09-01
201409,36057,United States of America,Colombia,2014-09-01
201409,326,United Kingdom,Thailand,2014-09-01
201409,3209,United States of America,Thailand,2014-09-01
201507,9967,Canada,TFYR of Macedonia,2015-07-01
201507,280,Mexico,TFYR of Macedonia,2015-07-01
201507,5076,Sri Lanka,United Kingdom,2015-07-01
201409,1054,United States of America,Belize,2014-09-01
201507,11058,Denmark,United Kingdom,2015-07-01
201507,3796,France,United Kingdom,2015-07-01
201507,9068,Germany,United Kingdom,2015-07-01
201507,7709,Ireland,United Kingdom,2015-07-01
201507,6406,Netherlands,United Kingdom,2015-07-01
201507,1105,Pakistan,United Kingdom,2015-07-01
201507,57280,Belgium,United Kingdom,2015-07-01
201507,533364,Canada,United Kingdom,2015-07-01
201507,485,Poland,United Kingdom,2015-07-01
201409,896,South Africa,Zambia,2014-09-01
201409,336,New Zealand,Samoa,2014-09-01
201409,2399,United States of America,Samoa,2014-09-01
201409,915,Japan,"China, Hong Kong SAR",2014-09-01
201409,8004,United States of America,"China, Hong Kong SAR",2014-09-01
201409,4602,Austria,Hungary,2014-09-01
201409,7935,Germany,Hungary,2014-09-01
201409,1361,United States of America,Malaysia,2014-09-01
201507,74388,Canada,Austria,2015-07-01
201507,93290,Denmark,Austria,2015-07-01
201409,161,Austria,Croatia,2014-09-01
201409,1564,Czech Rep.,Croatia,2014-09-01
201409,7872,Germany,Croatia,2014-09-01
201409,1877,Netherlands,Croatia,2014-09-01
201507,6110,Canada,Barbados,2015-07-01
201507,143,United Kingdom,Barbados,2015-07-01
201507,3351,United States of America,Barbados,2015-07-01
201409,548,Canada,Madagascar,2014-09-01
201409,697,United Kingdom,Cyprus,2014-09-01
201409,6689,United States of America,Peru,2014-09-01
201409,1024,Canada,Slovakia,2014-09-01
201409,661,China,Slovakia,2014-09-01
201409,11927,Germany,Slovakia,2014-09-01
201409,559,Hungary,Slovakia,2014-09-01
201409,3328,United Kingdom,Slovakia,2014-09-01
201409,26802,Canada,Sweden,2014-09-01
201409,8981,Germany,Sweden,2014-09-01
201409,2386,Lebanon,Sweden,2014-09-01
201409,375,Canada,Portugal,2014-09-01
201409,223,Germany,Portugal,2014-09-01
201409,431,Spain,Portugal,2014-09-01
201409,1290,United Kingdom,Portugal,2014-09-01
201409,5049,Canada,French Polynesia,2014-09-01
201409,1119,China,French Polynesia,2014-09-01
201409,347,France,French Polynesia,2014-09-01
201409,91,Singapore,French Polynesia,2014-09-01
201409,344,United States of America,French Polynesia,2014-09-01
201409,200,Canada,Belarus,2014-09-01
201409,1024,Germany,Latvia,2014-09-01
201409,49172,Lithuania,Latvia,2014-09-01
201409,138166,Canada,Mexico,2014-09-01
201409,38,El Salvador,Mexico,2014-09-01
201409,13151,United States of America,Mexico,2014-09-01
201512,152,Canada,Greenland,2015-12-01
201507,14191,Germany,Cyprus,2015-07-01
201507,320,Italy,Cyprus,2015-07-01
201507,37,Spain,Cyprus,2015-07-01
201507,185,TFYR of Macedonia,Cyprus,2015-07-01
201507,1086,United Kingdom,Cyprus,2015-07-01
201507,421760,Canada,France,2015-07-01
201507,20533,Denmark,France,2015-07-01
201507,2272,Germany,France,2015-07-01
201507,8567,Netherlands,France,2015-07-01
201507,4356,United Kingdom,France,2015-07-01
